date,equity,cash,invested,drawdown
2021-11-13,2490.4086662083128,1470.8337045908313,1019.5749616174812,-0.021815185660052024
2021-11-14,2488.3806984829976,1470.8337045908313,1017.5469938921661,-0.022611732531973693
2021-11-15,2453.2123717690233,1470.8337045908313,982.378667178192,-0.03642517753163786
2021-11-16,2368.603668389782,1470.8337045908313,897.7699637989508,-0.06965785533651192
2021-11-17,2349.6380418241247,1905.6368815830306,444.0011602410942,-0.07710719011947095
2021-11-18,2313.331652140438,2313.331652140438,0.0,-0.09136764445131437
2021-11-19,2313.331652140438,2313.331652140438,0.0,-0.09136764445131437
2021-11-20,2313.331652140438,2313.331652140438,0.0,-0.09136764445131437
2021-11-21,2310.3376401643905,813.3316521404381,1497.0059880239523,-0.09254363499803085
2021-11-22,2460.4876585604757,813.3316521404381,1647.1560064200376,-0.0335675842555103
2021-11-23,2492.8379661664394,813.3316521404381,1679.5063140260015,-0.020861003175562793
2021-11-24,2793.156992329726,1740.9028871324335,1052.2541051972926,0.0
2021-11-25,2756.5757478345654,1740.9028871324335,1015.6728607021319,-0.013096737704187872
2021-11-26,2601.3151469667328,2157.9180216194372,443.39712534729546,-0.06868280081993573
2021-11-27,2598.8075992480995,2157.9180216194372,440.8895776286623,-0.06958054760807521
2021-11-28,2647.3286476036496,2157.9180216194372,489.4106259842125,-0.05220914725757805
2021-11-29,2620.3725096283442,2157.9180216194372,462.4544880089069,-0.06185992523007638
2021-11-30,2583.2860042471466,2583.2860042471466,0.0,-0.07513755533931861
2021-12-01,2583.2860042471466,2583.2860042471466,0.0,-0.07513755533931861
2021-12-02,2583.2860042471466,2583.2860042471466,0.0,-0.07513755533931861
2021-12-03,2583.2860042471466,2583.2860042471466,0.0,-0.07513755533931861
2021-12-04,2583.2860042471466,2583.2860042471466,0.0,-0.07513755533931861
2021-12-05,2580.291992271099,1083.2860042471466,1497.0059880239523,-0.07620946500435695
2021-12-06,2577.4912846606785,1083.2860042471466,1494.205280413532,-0.07721216826024677
2021-12-07,2569.7133332876883,1083.2860042471466,1486.4273290405415,-0.07999681351804974
2021-12-08,2630.7338945295805,1083.2860042471466,1547.447890282434,-0.05815036471139102
2021-12-09,2507.771191039833,1083.2860042471466,1424.4851867926866,-0.10217320475490264
2021-12-10,2402.097139637717,1509.0909186677281,893.0062209699893,-0.14000639912682902
2021-12-11,2416.4370414785208,1509.0909186677281,907.3461228107928,-0.13487245861428987
2021-12-12,2466.773988785737,1509.0909186677281,957.6830701180088,-0.11685093406502672
2021-12-13,2338.7840844656034,1896.435483466754,442.3486009988493,-0.16267360163137043
2021-12-14,2336.800292946554,1896.435483466754,440.3648094797997,-0.1633838343624691
2021-12-15,2370.386344710927,1896.435483466754,473.9508612441728,-0.15135942905456706
2021-12-16,2352.753667534631,1896.435483466754,456.318184067877,-0.15767224184121567
2021-12-17,2349.54269335496,1896.435483466754,453.10720988820617,-0.15882182784317989
2021-12-18,2372.204051358614,1896.435483466754,475.7685678918601,-0.15070865766839775
2021-12-19,2354.9522437001015,857.9462556761491,1497.0059880239526,-0.15688511237749128
2021-12-20,2342.7985825053483,857.9462556761491,1484.8523268291992,-0.16123633976217758
2021-12-21,2413.949980412357,857.9462556761491,1556.0037247362081,-0.13576287081560667
2021-12-22,2408.092878890164,857.9462556761491,1550.1466232140144,-0.13785981758167726
2021-12-23,2599.856729505215,857.9462556761491,1741.9104738290657,-0.0692049402720048
2021-12-24,2542.9817005733858,857.9462556761491,1685.0354448972366,-0.08956721460460168
2021-12-25,2607.4346427785786,857.9462556761491,1749.4883871024297,-0.06649191222017191
2021-12-26,2670.268468106843,857.9462556761491,1812.3222124306942,-0.04399628254349704
2021-12-27,2672.6224333273226,857.9462556761491,1814.6761776511735,-0.043153521027784275
2021-12-28,2475.038890476141,857.9462556761491,1617.092634799992,-0.11389195191217943
2021-12-29,2409.0045917248763,857.9462556761491,1551.0583360487271,-0.13753340813272177
2021-12-30,2435.5283257437027,857.9462556761491,1577.5820700675536,-0.12803743848559376
2021-12-31,2417.3809313082984,857.9462556761491,1559.4346756321495,-0.13453452922744566
2022-01-01,2481.1311081593617,857.9462556761491,1623.1848524832126,-0.1117108293687813
2022-01-02,2525.7643966598157,956.825017806879,1568.9393788529367,-0.09573131635786883
2022-01-03,2540.7695815042425,956.825017806879,1583.9445636973637,-0.09035919266928545
2022-01-04,2495.6497518614797,956.825017806879,1538.8247340546006,-0.10651289608325974
2022-01-05,2378.780362407181,1346.835775306189,1031.944587100992,-0.14835422106972948
2022-01-06,2400.114253980086,1346.835775306189,1053.278478673897,-0.14071630754339012
2022-01-07,2307.4388304696517,1785.089480226867,522.3493502427848,-0.17389576138895968
2022-01-08,2264.525491408064,1785.089480226867,479.4360111811972,-0.1892595018372881
2022-01-09,2254.0833612079527,1785.089480226867,468.99388098108574,-0.19299797061250787
2022-01-10,2321.905170314989,1785.089480226867,536.815690088122,-0.16871655381664524
2022-01-11,2411.0969202966717,1785.089480226867,626.0074400698049,-0.13678431720172823
2022-01-12,2394.7225500160985,1785.089480226867,609.6330697892314,-0.14264663368645816
2022-01-13,2464.478546921065,2464.478546921065,0.0,-0.11767274317599875
2022-01-14,2464.478546921065,2464.478546921065,0.0,-0.11767274317599875
2022-01-15,2464.478546921065,2464.478546921065,0.0,-0.11767274317599875
2022-01-16,2459.5594280649357,0.0,2459.5594280649357,-0.11943387542514831
2022-01-17,2459.5594280649357,0.0,2459.5594280649357,-0.11943387542514831
2022-01-18,2398.330473242009,0.0,2398.330473242009,-0.1413549328490838
2022-01-19,2371.988406668208,0.0,2371.988406668208,-0.1507858623121031
2022-01-20,2341.179821055965,0.0,2341.179821055965,-0.16181588522053478
2022-01-21,2276.2622012920706,0.0,2276.2622012920706,-0.1850575504553083
2022-01-22,2276.2622012920706,0.0,2276.2622012920706,-0.1850575504553083
2022-01-23,2276.2622012920706,0.0,2276.2622012920706,-0.1850575504553083
2022-01-24,2286.6825223927126,0.0,2286.6825223927126,-0.18132688972651392
2022-01-25,2233.6739280475745,0.0,2233.6739280475745,-0.20030491154580468
2022-01-26,2230.178559139183,0.0,2230.178559139183,-0.20155631593087506
2022-01-27,2207.7196717912307,0.0,2207.7196717912307,-0.2095969980012444
2022-01-28,2276.9738636809125,0.0,2276.9738636809125,-0.18480276263249845
2022-01-29,2276.9738636809125,0.0,2276.9738636809125,-0.18480276263249845
2022-01-30,2276.9738636809125,0.0,2276.9738636809125,-0.18480276263249845
2022-01-31,2349.78778880916,0.0,2349.78778880916,-0.15873407930098457
2022-02-01,2365.774304696595,0.0,2365.774304696595,-0.15301062160371376
2022-02-02,2384.997716961467,0.0,2384.997716961467,-0.1461282972955344
2022-02-03,2288.300970581431,0.0,2288.300970581431,-0.18074745642105958
2022-02-04,2317.1676620176736,0.0,2317.1676620176736,-0.17041266624796397
2022-02-05,2317.1676620176736,0.0,2317.1676620176736,-0.17041266624796397
2022-02-06,2317.1676620176736,0.0,2317.1676620176736,-0.17041266624796397
2022-02-07,2298.526980439243,0.0,2298.526980439243,-0.17708636258140312
2022-02-08,2324.351695867032,0.0,2324.351695867032,-0.16784065405205573
2022-02-09,2373.6062457307735,0.0,2373.6062457307735,-0.15020664708467113
2022-02-10,2319.88537987064,0.0,2319.88537987064,-0.1694396748047943
2022-02-11,2246.295224981325,0.0,2246.295224981325,-0.19578626222948986
2022-02-12,2246.295224981325,0.0,2246.295224981325,-0.19578626222948986
2022-02-13,2246.295224981325,0.0,2246.295224981325,-0.19578626222948986
2022-02-14,2249.0779162906197,0.0,2249.0779162906197,-0.19479000913059996
2022-02-15,2304.9995549418104,0.0,2304.9995549418104,-0.17476906551563062
2022-02-16,2304.416824255369,0.0,2304.416824255369,-0.17497769349037084
2022-02-17,2235.8749038806827,0.0,2235.8749038806827,-0.1995169229582844
2022-02-18,2210.373228356074,0.0,2210.373228356074,-0.20864697744309812
2022-02-19,2210.373228356074,0.0,2210.373228356074,-0.20864697744309812
2022-02-20,2210.373228356074,0.0,2210.373228356074,-0.20864697744309812
2022-02-21,2210.373228356074,0.0,2210.373228356074,-0.20864697744309812
2022-02-22,2188.1730165811277,0.0,2188.1730165811277,-0.21659504904663135
2022-02-23,2132.123055353689,0.0,2132.123055353689,-0.23666193443164815
2022-02-24,2203.7719251931567,0.0,2203.7719251931567,-0.21101036166426618
2022-02-25,2237.9457297590843,0.0,2237.9457297590843,-0.19877553037487852
2022-02-26,2237.9457297590843,0.0,2237.9457297590843,-0.19877553037487852
2022-02-27,2237.9457297590843,0.0,2237.9457297590843,-0.19877553037487852
2022-02-28,2244.6128185465336,0.0,2244.6128185465336,-0.1963885937272938
2022-03-01,2210.243890569571,0.0,2210.243890569571,-0.20869328267651618
2022-03-02,2247.330739441551,0.0,2247.330739441551,-0.19541552959145
2022-03-03,2215.227760754025,0.0,2215.227760754025,-0.20690896829743174
2022-03-04,2183.125188150601,0.0,2183.125188150601,-0.21840226161806528
2022-03-05,2183.125188150601,0.0,2183.125188150601,-0.21840226161806528
2022-03-06,2183.125188150601,0.0,2183.125188150601,-0.21840226161806528
2022-03-07,2102.608456732627,0.0,2102.608456732627,-0.24722868692787797
2022-03-08,2092.835839774754,0.0,2092.835839774754,-0.2507274580262121
2022-03-09,2168.17378063929,0.0,2168.17378063929,-0.22375513206264433
2022-03-10,2144.096851186722,0.0,2144.096851186722,-0.23237510205311945
2022-03-11,2099.631454180502,0.0,2099.631454180502,-0.24829450691590596
2022-03-12,2099.631454180502,0.0,2099.631454180502,-0.24829450691590596
2022-03-13,2099.631454180502,0.0,2099.631454180502,-0.24829450691590596
2022-03-14,2059.3091302254415,0.0,2059.3091302254415,-0.26273061776316203
2022-03-15,2123.9028979179516,0.0,2123.9028979179516,-0.23960489734361862
2022-03-16,2202.6720464027553,0.0,2202.6720464027553,-0.21140413788000403
2022-03-17,2229.3375589638385,0.0,2229.3375589638385,-0.20185740898710283
2022-03-18,2274.9676051747365,0.0,2274.9676051747365,-0.18552103894553254
2022-03-19,2274.9676051747365,0.0,2274.9676051747365,-0.18552103894553254
2022-03-20,2274.9676051747365,0.0,2274.9676051747365,-0.18552103894553254
2022-03-21,2268.642439201213,0.0,2268.642439201213,-0.1877855611298898
2022-03-22,2313.227427975487,0.0,2313.227427975487,-0.1718233402820433
2022-03-23,2279.9837590453035,0.0,2279.9837590453035,-0.1837251664312622
2022-03-24,2330.6600093503207,0.0,2330.6600093503207,-0.16558216535965073
2022-03-25,2328.7160847538094,0.0,2328.7160847538094,-0.16627812502172828
2022-03-26,2328.7160847538094,0.0,2328.7160847538094,-0.16627812502172828
2022-03-27,2328.7160847538094,0.0,2328.7160847538094,-0.16627812502172828
2022-03-28,2364.7469119184098,0.0,2364.7469119184098,-0.1533784465347888
2022-03-29,2405.4434423735083,0.0,2405.4434423735083,-0.13880836308911956
2022-03-30,2378.87396870256,0.0,2378.87396870256,-0.14832070834715935
2022-03-31,2349.387999010692,0.0,2349.387999010692,-0.15887721117633766
2022-04-01,2344.9170130471266,0.0,2344.9170130471266,-0.16047790386058106
2022-04-02,2344.9170130471266,0.0,2344.9170130471266,-0.16047790386058106
2022-04-03,2344.9170130471266,0.0,2344.9170130471266,-0.16047790386058106
2022-04-04,2393.195336729541,0.0,2393.195336729541,-0.14319340327039182
2022-04-05,2340.0565924296957,0.0,2340.0565924296957,-0.16221802109379713
2022-04-06,2289.2505982540742,0.0,2289.2505982540742,-0.18040747278417454
2022-04-07,2294.693952599997,0.0,2294.693952599997,-0.1784586548835443
2022-04-08,2262.615948084747,0.0,2262.615948084747,-0.18994315239060866
2022-04-09,2262.615948084747,0.0,2262.615948084747,-0.18994315239060866
2022-04-10,2262.615948084747,0.0,2262.615948084747,-0.18994315239060866
2022-04-11,2209.08858129924,0.0,2209.08858129924,-0.20910690399229018
2022-04-12,2199.7567686341417,0.0,2199.7567686341417,-0.21244785929509785
2022-04-13,2244.4712982369697,0.0,2244.4712982369697,-0.19643926052115915
2022-04-14,2193.146328578928,0.0,2193.146328578928,-0.2148145146866016
2022-04-15,2193.146328578928,0.0,2193.146328578928,-0.2148145146866016
2022-04-16,2193.146328578928,0.0,2193.146328578928,-0.2148145146866016
2022-04-17,2193.146328578928,0.0,2193.146328578928,-0.2148145146866016
2022-04-18,2194.831780644485,0.0,2194.831780644485,-0.21421109279868575
2022-04-19,2243.8881614664265,0.0,2243.8881614664265,-0.1966480338812476
2022-04-20,2211.162452808407,0.0,2211.162452808407,-0.20836442101877237
2022-04-21,2165.410987450996,0.0,2165.410987450996,-0.2247442612794699
2022-04-22,2108.707230819258,0.0,2108.707230819258,-0.24504521707517057
2022-04-23,2108.707230819258,0.0,2108.707230819258,-0.24504521707517057
2022-04-24,2108.707230819258,0.0,2108.707230819258,-0.24504521707517057
2022-04-25,2135.7956799726253,0.0,2135.7956799726253,-0.2353470693420661
2022-04-26,2055.179864033751,0.0,2055.179864033751,-0.2642089686768521
2022-04-27,2052.7171669968716,0.0,2052.7171669968716,-0.26509065812132027
2022-04-28,2125.6216488798764,0.0,2125.6216488798764,-0.23898955385714626
2022-04-29,2029.9713812308219,0.0,2029.9713812308219,-0.2732340549402287
2022-04-30,2029.9713812308219,0.0,2029.9713812308219,-0.2732340549402287
2022-05-01,2029.9713812308219,0.0,2029.9713812308219,-0.2732340549402287
2022-05-02,2063.8641755981316,0.0,2063.8641755981316,-0.26109983031183054
2022-05-03,2066.0673848938013,0.0,2066.0673848938013,-0.26031104210489486
2022-05-04,2135.925220801179,0.0,2135.925220801179,-0.23530069141597407
2022-05-05,2028.3509026215931,0.0,2028.3509026215931,-0.27381421517242427
2022-05-06,2004.0496117026428,0.0,2004.0496117026428,-0.282514510567808
2022-05-07,2004.0496117026428,0.0,2004.0496117026428,-0.282514510567808
2022-05-08,2004.0496117026428,0.0,2004.0496117026428,-0.282514510567808
2022-05-09,1925.6376141855912,0.0,1925.6376141855912,-0.310587403617636
2022-05-10,1949.0315101785122,0.0,1949.0315101785122,-0.3022119717829189
2022-05-11,1891.2264534620156,0.0,1891.2264534620156,-0.32290721264307637
2022-05-12,1886.7556705405011,0.0,1886.7556705405011,-0.32450783263464567
2022-05-13,1956.678885988309,0.0,1956.678885988309,-0.2994740749046564
2022-05-14,1956.678885988309,0.0,1956.678885988309,-0.2994740749046564
2022-05-15,1956.678885988309,0.0,1956.678885988309,-0.2994740749046564
2022-05-16,1933.9972615103832,0.0,1933.9972615103832,-0.3075945008385411
2022-05-17,1984.0907811289585,0.0,1984.0907811289585,-0.28966012774167016
2022-05-18,1886.6906970841733,0.0,1886.6906970841733,-0.32453109429036575
2022-05-19,1876.581030321599,0.0,1876.581030321599,-0.32815053522774823
2022-05-20,1870.7484443638614,0.0,1870.7484443638614,-0.3302387049846772
2022-05-21,1870.7484443638614,0.0,1870.7484443638614,-0.3302387049846772
2022-05-22,1870.7484443638614,0.0,1870.7484443638614,-0.3302387049846772
2022-05-23,1901.854892664958,0.0,1901.854892664958,-0.3191020419233033
2022-05-24,1861.4170377828652,0.0,1861.4170377828652,-0.3335795149021366
2022-05-25,1887.4685511816492,0.0,1887.4685511816492,-0.324252608655791
2022-05-26,1939.7646709697417,0.0,1939.7646709697417,-0.3055296654300065
2022-05-27,2003.077649404387,0.0,2003.077649404387,-0.2828624903988468
2022-05-28,2003.077649404387,0.0,2003.077649404387,-0.2828624903988468
2022-05-29,2003.077649404387,0.0,2003.077649404387,-0.2828624903988468
2022-05-30,2003.077649404387,0.0,2003.077649404387,-0.2828624903988468
2022-05-31,1997.7642419711199,0.0,1997.7642419711199,-0.28476478498803687
2022-06-01,1982.9890749600986,0.0,1982.9890749600986,-0.2900545581914749
2022-06-02,2037.2944988851323,0.0,2037.2944988851323,-0.2706122482625445
2022-06-03,1984.2852954138407,0.0,1984.2852954138407,-0.2895904881598578
2022-06-04,1984.2852954138407,0.0,1984.2852954138407,-0.2895904881598578
2022-06-05,1984.2852954138407,0.0,1984.2852954138407,-0.2895904881598578
2022-06-06,1990.894314174697,0.0,1990.894314174697,-0.2872243416170729
2022-06-07,2008.067813892423,0.0,2008.067813892423,-0.28107592254686453
2022-06-08,1993.616701994837,0.0,1993.616701994837,-0.2862496782423983
2022-06-09,1940.218469953782,0.0,1940.218469953782,-0.305367197303336
2022-06-10,1871.785989244598,0.0,1871.785989244598,-0.32986724541989587
2022-06-11,1871.785989244598,0.0,1871.785989244598,-0.32986724541989587
2022-06-12,1871.785989244598,0.0,1871.785989244598,-0.32986724541989587
2022-06-13,1784.754450577443,0.0,1784.754450577443,-0.3610260878716993
2022-06-14,1787.9950017117985,0.0,1787.9950017117985,-0.3598659127926564
2022-06-15,1832.6441517741957,0.0,1832.6441517741957,-0.34388072105978634
2022-06-16,1758.7039523889143,0.0,1758.7039523889143,-0.3703526306546742
2022-06-17,1780.088950328996,0.0,1780.088950328996,-0.3626964201377549
2022-06-18,1780.088950328996,0.0,1780.088950328996,-0.3626964201377549
2022-06-19,1780.088950328996,0.0,1780.088950328996,-0.3626964201377549
2022-06-20,1780.088950328996,0.0,1780.088950328996,-0.3626964201377549
2022-06-21,1824.9994155110626,0.0,1824.9994155110626,-0.34661767293328516
2022-06-22,1822.337331180077,0.0,1822.337331180077,-0.3475707465837445
2022-06-23,1849.4771499723536,0.0,1849.4771499723536,-0.3378542076040863
2022-06-24,1912.847183223337,0.0,1912.847183223337,-0.31516660593149737
2022-06-25,1912.847183223337,0.0,1912.847183223337,-0.31516660593149737
2022-06-26,1912.847183223337,0.0,1912.847183223337,-0.31516660593149737
2022-06-27,1898.8230687590562,0.0,1898.8230687590562,-0.3201874889333452
2022-06-28,1840.97253062313,0.0,1840.97253062313,-0.34089901295250674
2022-06-29,1842.6598100671456,0.0,1842.6598100671456,-0.340294936830524
2022-06-30,1819.8058028879,0.0,1819.8058028879,-0.3484770788447412
2022-07-01,1831.8173645424233,0.0,1831.8173645424233,-0.34417672562882523
2022-07-02,1831.8173645424233,0.0,1831.8173645424233,-0.34417672562882523
2022-07-03,1831.8173645424233,0.0,1831.8173645424233,-0.34417672562882523
2022-07-04,1831.8173645424233,0.0,1831.8173645424233,-0.34417672562882523
2022-07-05,1863.177006281148,0.0,1863.177006281148,-0.3329494148028168
2022-07-06,1875.1244066475472,0.0,1875.1244066475472,-0.32867203247192456
2022-07-07,1915.2501858972153,0.0,1915.2501858972153,-0.3143062881332221
2022-07-08,1917.6521733608379,0.0,1917.6521733608379,-0.3134463337983176
2022-07-09,1917.6521733608379,0.0,1917.6521733608379,-0.3134463337983176
2022-07-10,1917.6521733608379,0.0,1917.6521733608379,-0.3134463337983176
2022-07-11,1876.6829574312135,0.0,1876.6829574312135,-0.32811404350533724
2022-07-12,1858.5025721824557,0.0,1858.5025721824557,-0.33462294554653393
2022-07-13,1854.6719808478224,0.0,1854.6719808478224,-0.3359943655365855
2022-07-14,1861.2946034260972,0.0,1861.2946034260972,-0.33362334858463427
2022-07-15,1895.0572478386998,0.0,1895.0572478386998,-0.32153571996035074
2022-07-16,1895.0572478386998,0.0,1895.0572478386998,-0.32153571996035074
2022-07-17,1895.0572478386998,0.0,1895.0572478386998,-0.32153571996035074
2022-07-18,1879.0199714385085,0.0,1879.0199714385085,-0.32727735082615284
