date,return
2022-12-04,-0.03592524358511717
2022-12-11,-0.0276201133988202
2022-12-18,-0.02278923852769721
2022-12-25,-0.004039406342380425
2023-01-01,0.009463742319377966
2023-01-08,0.045275058268037016
2023-01-15,0.025868746826531286
2023-01-22,0.0005138294014026545
2023-01-29,0.06895999945866826
2023-02-05,-0.06434870809725424
2023-02-12,0.14678570090146614
2023-02-19,-0.06885290421458823
2023-02-26,-0.07065680861360801
2023-03-05,-0.01823994160965936
2023-03-12,0.37855533627442584
2023-03-19,0.0
2023-03-26,0.055747515091386424
2023-04-02,-0.042216015554996544
2023-04-09,0.134231330542802
2023-04-16,-0.015263233797166875
2023-04-23,-0.004657582369448576
2023-04-30,-0.03788092852741831
2023-05-07,-0.10435589165559667
2023-05-14,0.0
2023-05-21,0.2258985831521525
2023-05-28,-0.009732536650391643
2023-06-04,-0.09057466195961272
2023-06-11,0.0
2023-06-18,-0.015267390825785543
2023-06-25,0.01897713244149757
2023-07-02,-0.018548798148805945
2023-07-09,0.09722504233128393
2023-07-16,-0.045910933571837065
2023-07-23,-0.022755816636424786
2023-07-30,-0.03687002924772842
2023-08-06,0.021687315169336197
2023-08-13,-0.03856368479332206
2023-08-20,-0.046558796176397244
2023-08-27,0.045571424721720266
2023-09-03,-0.013268491903894453
2023-09-10,-0.0047507389251238985
2023-09-17,-0.0333913043187003
2023-09-24,0.0010056815071033398
2023-10-01,0.017947516340293568
2023-10-08,0.0015901504530235755
2023-10-15,-0.029237729915670863
2023-10-22,0.22474898690837097
2023-10-29,0.054834085080840866
2023-11-05,0.07085657048622496
2023-11-12,-0.03065694515306061
2023-11-19,-0.07079377705407164
2023-11-26,0.0
2023-12-03,-0.0022232384092699675
2023-12-10,-0.02785616913775968
2023-12-17,0.12301908591762434
2023-12-24,-0.046799501204646266
2023-12-31,-0.011246527985532495
2024-01-07,0.011079656510672109
2024-01-14,-0.0434934691813903
2024-01-21,-0.04423324258576056
2024-01-28,0.056968040149416366
2024-02-04,0.0945834168045705
2024-02-11,-0.023766800931787513
2024-02-18,-0.02824771693086936
2024-02-25,-0.009024215179709194
2024-03-03,0.1394311029933868
2024-03-10,-0.061303705364856964
2024-03-17,0.0
2024-03-24,0.051689974083188206
2024-03-31,-0.06229117683527041
2024-04-07,-0.07229503653997038
2024-04-14,0.0
2024-04-21,-0.0577491044261067
2024-04-28,-0.01855113708013023
2024-05-05,-0.036955359647760866
2024-05-12,0.013333033370361846
2024-05-19,0.052257859804281326
2024-05-26,-0.00201381277750734
2024-06-02,-0.05630728769988358
2024-06-09,-0.01829040420572181
2024-06-16,-0.05283927642399344
2024-06-23,0.005515797409189727
2024-06-30,0.07427796630632955
2024-07-07,-0.0027007165074919293
2024-07-14,-0.039569908502322226
2024-07-21,-0.025818434222784292
2024-07-28,-0.03071479850269976
2024-08-04,0.003699140765809572
2024-08-11,0.05466135573822517
2024-08-18,0.010462448181454365
2024-08-25,-0.0077706965449009235
2024-09-01,-0.05790845459914851
2024-09-08,0.05939506045395504
2024-09-15,0.014936729144426675
2024-09-22,0.01035167321166175
2024-09-29,0.0011709761147822295
2024-10-06,0.012394328460446635
2024-10-13,0.0022497802900172115
2024-10-20,-0.05035208134289104
2024-10-27,-0.015401262872855037
2024-11-03,0.04307617405389186
2024-11-10,-0.03417361846487044
2024-11-17,0.12427990899823871
2024-11-24,-0.022898759752185804
2024-12-01,0.07507480692888269
2024-12-08,-0.029928217703226512
2024-12-15,-0.0672504630627434
2024-12-22,-0.006427808796529488
2024-12-29,0.02018741029568294
2025-01-05,-0.1038934310275057
2025-01-12,0.026641538657058206
2025-01-19,-0.02800530052477368
2025-01-26,-0.0721051972296437
2025-02-02,-0.02545261518478903
2025-02-09,0.027070968831030662
2025-02-16,-0.022428859398891277
2025-02-23,-0.034044138814827485
2025-03-02,-0.03223334108955733
2025-03-09,-0.024664963895720926
2025-03-16,0.0024600435218746775
2025-03-23,-0.02329400827252137
2025-03-30,-0.09866931300996162
2025-04-06,0.07507043584409678
2025-04-13,-0.022667329109158918
2025-04-20,0.06408472508222762
2025-04-27,0.03442937457749573
2025-05-04,-0.001759180763862056
2025-05-11,0.06873367482192383
2025-05-18,-0.02352781269815618
2025-05-25,0.019381830359174845
2025-06-01,0.02082393782399361
2025-06-08,-0.0055856283817447006
2025-06-15,-0.0002465427218573124
2025-06-22,0.041522858316604516
2025-06-29,0.01483327766504261
2025-07-06,-0.003631541040956532
2025-07-13,0.0715701755714826
2025-07-20,0.03839794745892
2025-07-27,-0.07911682163046474
2025-08-03,0.0
2025-08-10,-0.004092619818211296
2025-08-17,0.03635510997874403
2025-08-24,-0.02890603129918201
2025-08-31,0.04931128513060501
2025-09-07,0.024296173237090546
2025-09-14,-0.01480922523014705
2025-09-21,-0.05794613520233638
2025-09-28,0.03556222254266639
2025-10-05,-0.09503597039499367
2025-10-12,-0.008875889902261735
2025-10-19,0.023029559902016272
2025-10-26,0.019397107537694414
2025-11-02,-0.030727793827973526
2025-11-09,-0.0014433940284860336
2025-11-16,-0.030860861215366575
2025-11-23,0.049451846567285296
2025-11-30,0.010060473635623568
2025-12-07,-0.0189614328997173
2025-12-14,0.005589819107811422
2025-12-21,0.012387726579511815
2025-12-28,-0.01726275491567497
2026-01-04,0.022067526707560736
2026-01-11,-0.00860131869573777
2026-01-18,0.0023500341613664766
2026-01-25,-0.0013650193886984852
2026-02-01,-0.019650327662868228
2026-02-08,-0.012679508711310628
2026-02-15,0.011446721467684995
2026-02-22,-0.0024965720369664046
2026-03-01,-0.01241587963250712
2026-03-08,-0.010054211113237566
2026-03-15,-0.01963884523544679
2026-03-22,-0.03224856070092852
2026-03-29,0.039816478268675404
2026-04-05,0.04459988733825515
2026-04-12,0.06182587139944351
2026-04-19,0.023164136129204316
2026-04-26,0.015469665634919805
2026-05-03,0.05500252013273821
2026-05-10,-0.003233762886597824
2026-05-17,0.012145030161538672
2026-05-24,0.028946111262024843
2026-05-31,-0.045035285378234424
2026-06-07,0.023090258429180555
2026-06-14,0.02672805407599066
2026-06-21,-0.03535649457247658
