date,return
2022-12-04,0.014349252599910045
2022-12-11,-0.02049161902882457
2022-12-18,0.003552584206974796
2022-12-25,-0.017445824809991572
2023-01-01,0.024251015572105405
2023-01-08,0.23674762756609136
2023-01-15,0.027515459109851204
2023-01-22,0.000641036309634746
2023-01-29,0.0862457939672947
2023-02-05,-0.08299442701734128
2023-02-12,0.1812617597671775
2023-02-19,-0.08267782305325122
2023-02-26,-0.10169137005892126
2023-03-05,-0.026072259769699513
2023-03-12,0.4624039474078667
2023-03-19,0.0
2023-03-26,0.09287346741283775
2023-04-02,-0.06794125629650927
2023-04-09,0.20967165227738715
2023-04-16,-0.023667986366785465
2023-04-23,-0.007284469362845547
2023-04-30,-0.05940263210672514
2023-05-07,-0.16738907545320503
2023-05-14,0.0
2023-05-21,0.0
2023-05-28,-0.0752827478349426
2023-06-04,-0.056504426520113005
2023-06-11,0.02328262581948115
2023-06-18,0.15124039342323536
2023-06-25,0.0019153266423017623
2023-07-02,-0.009849963545293772
2023-07-09,0.00016146804501171452
2023-07-16,-0.01635945369883718
2023-07-23,-0.014804994294153051
2023-07-30,-0.009565324039532808
2023-08-06,0.004629695200850659
2023-08-13,-0.05544866917048008
2023-08-20,-0.033229363112151855
2023-08-27,-0.005683126311383457
2023-09-03,0.0012408429846566538
2023-09-10,0.025406142706958956
2023-09-17,0.0006133359337672228
2023-09-24,0.01454698155776879
2023-10-01,0.03687001531011869
2023-10-08,-0.03949647794247302
2023-10-15,0.11385615034440022
2023-10-22,0.13945930765167258
2023-10-29,0.028786420586250472
2023-11-05,0.058979119030907246
2023-11-12,-0.05152196201307324
2023-11-19,-0.028576946683597337
2023-11-26,-0.04970206880002248
2023-12-03,0.07363161031329479
2023-12-10,-0.057654425294277334
2023-12-17,0.03997547082776154
2023-12-24,-0.07225705519326375
2023-12-31,0.12048202612835102
2024-01-07,0.06102653822584281
2024-01-14,-0.08052301199416301
2024-01-21,-0.1145641408581759
2024-01-28,-0.009407879123917717
2024-02-04,0.09888824684385833
2024-02-11,-0.01579122847569092
2024-02-18,-0.058917841797128334
2024-02-25,0.04046730184701475
2024-03-03,0.14701059808741324
2024-03-10,-0.036764158314002926
2024-03-17,-0.10054532012546769
2024-03-24,0.0
2024-03-31,-0.11369464782538108
2024-04-07,-0.0336852086328594
2024-04-14,-0.037590160202772505
2024-04-21,-0.0729863097540917
2024-04-28,-0.0735468799052208
2024-05-05,-0.02957365118456834
2024-05-12,-0.020559142557540988
2024-05-19,-0.0681351367495564
2024-05-26,-0.06509811850236336
2024-06-02,-0.07165261034548309
2024-06-09,-0.16017021282904387
2024-06-16,0.0
2024-06-23,0.0
2024-06-30,-0.0742067651552214
2024-07-07,0.016724846741712485
2024-07-14,0.13404393823257288
2024-07-21,0.01126810322794336
2024-07-28,-0.10602181261184296
2024-08-04,0.003715444284069447
2024-08-11,-0.023497004686696576
2024-08-18,0.07841425375079902
2024-08-25,-0.08078649550532369
2024-09-01,-0.0816144541008671
2024-09-08,0.10768237431975791
2024-09-15,0.055938664874902955
2024-09-22,0.039606648633221386
2024-09-29,-0.0576998997843845
2024-10-06,0.01850236875181266
2024-10-13,0.08182390910261672
2024-10-20,-0.08080933704668736
2024-10-27,-0.029167127264302706
2024-11-03,0.09314018270123636
2024-11-10,0.18140220085537506
2024-11-17,0.20330890561676251
2024-11-24,-0.03629728246065145
2024-12-01,0.14047918614187638
2024-12-08,-0.053318499078311876
2024-12-15,-0.13177564236264405
2024-12-22,-0.013531186781430504
2024-12-29,0.03665936537810377
2025-01-05,-0.18566767785372984
2025-01-12,0.0
2025-01-19,0.04719689036554575
2025-01-26,-0.08323672138134952
2025-02-02,-0.016545567457604826
2025-02-09,0.009456087242388778
2025-02-16,-0.010440233162645085
2025-02-23,-0.10861077476040903
2025-03-02,0.0018349022529955406
2025-03-09,-0.021850573719489397
2025-03-16,-0.005903002237176769
2025-03-23,-0.014218053570472455
2025-03-30,0.010761835599273795
2025-04-06,0.020815798895807758
2025-04-13,-0.002344011097964338
2025-04-20,0.1122628780677648
2025-04-27,0.012981569937016602
2025-05-04,0.09340125575313585
2025-05-11,-0.01605655516249349
2025-05-18,0.044947256601470365
2025-05-25,-0.02941698045255503
2025-06-01,0.00918111425093393
2025-06-08,-0.0013027683472102147
2025-06-15,-0.03125400798219302
2025-06-22,0.05069310118555603
2025-06-29,0.00840034450238436
2025-07-06,0.08523142546284546
2025-07-13,0.1302853484595785
2025-07-20,0.058815772873752614
2025-07-27,-0.14365787575416666
2025-08-03,0.0
2025-08-10,-0.006662190384000732
2025-08-17,0.059333925694138534
2025-08-24,-0.04495242017014778
2025-08-31,0.07512151685662549
2025-09-07,0.04357798461592588
2025-09-14,-0.021203155073036162
2025-09-21,-0.10323350052751479
2025-09-28,0.06523084844910776
2025-10-05,-0.14668221598061815
2025-10-12,-0.01678529672647555
2025-10-19,0.031848193341303954
2025-10-26,-0.013866741808750027
2025-11-02,-0.07071112035539218
2025-11-09,-0.0656485875589149
2025-11-16,-0.11356618210088598
2025-11-23,0.07154494455611982
2025-11-30,-0.017242378068254793
2025-12-07,0.011242224199234485
2025-12-14,-0.0208234684371158
2025-12-21,-0.005476290983907894
2025-12-28,0.03130511609350384
2026-01-04,-0.001360616877717935
2026-01-11,0.05130197658243163
2026-01-18,-0.06224454866362106
2026-01-25,-0.11750305462551325
2026-02-01,-0.12003529542199631
2026-02-08,0.007700602891813846
2026-02-15,-0.026452906959674505
2026-02-22,-0.014750368255351476
2026-03-01,0.004324860399508745
2026-03-08,0.058710513714021584
2026-03-15,-0.03221130723144083
2026-03-22,-0.03687114506315592
2026-03-29,0.01391128828752941
2026-04-05,0.08532992810446083
2026-04-12,0.03626075323137701
2026-04-19,0.02554095716627547
2026-04-26,0.013679227053140064
2026-05-03,0.02530981987460401
2026-05-10,-0.03136341325559244
2026-05-17,-0.017864041393227392
2026-05-24,-0.03736227885106835
2026-05-31,-0.17594733826013031
2026-06-07,0.0586911768522167
2026-06-14,0.01794884918104045
2026-06-21,-0.01109803534203857
